feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,Year,Month
4110927,7662682121,1562083,3,Delivery was late and I was unhappy.,Delivery,Negative,2024-12-09,2024,December
3189045,736115661,55971849,4,"Average experience, could improve.",Customer Service,Neutral,2023-05-22,2023,May
3764651,2448741950,60757351,2,Not worth the price I paid.,Customer Service,Negative,2023-11-26,2023,November
6604472,9321629905,79206969,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-08-02,2024,August
8767925,9020583379,9573071,3,"Average experience, could improve.",Delivery,Neutral,2023-06-20,2023,June
5855627,2642275862,97419742,1,Taste was not as expected.,Delivery,Negative,2023-12-18,2023,December
6436332,6932431317,79206969,3,Taste was not as expected.,Customer Service,Negative,2024-07-16,2024,July
6089827,9126871366,67696145,4,Very fresh and well-packaged.,Customer Service,Positive,2023-05-18,2023,May
8408353,3244572785,60732869,3,Delivery was late and I was unhappy.,Product Quality,Negative,2024-01-16,2024,January
4696562,6485432691,18082040,5,Items were in perfect condition.,Delivery,Positive,2023-05-13,2023,May
6520964,6047222755,78394303,3,Items were missing from my order.,Delivery,Negative,2023-09-23,2023,September
7685293,6167501412,20940403,4,The product met my expectations.,Product Quality,Neutral,2024-01-25,2024,January
3640042,2052163872,20634789,4,"Overall good experience, thank you!",Product Quality,Positive,2023-06-21,2023,June
4126282,7740339645,70170606,3,The order was incorrect.,Customer Service,Negative,2023-04-12,2023,April
5975783,2761855959,81541985,4,"Overall good experience, thank you!",App Experience,Positive,2023-10-24,2023,October
6199252,8010347195,18935489,2,Not worth the price I paid.,Product Quality,Negative,2023-12-14,2023,December
710971,2384153985,30285217,4,"Overall good experience, thank you!",Product Quality,Positive,2023-09-10,2023,September
9149526,3584794157,96253172,3,The order was incorrect.,Product Quality,Negative,2024-04-04,2024,April
3192374,8186709947,27604184,2,The order was incorrect.,Product Quality,Negative,2023-11-18,2023,November
2613208,6027355216,17929886,5,Good selection of products.,Product Quality,Positive,2023-06-27,2023,June
9128554,9823160533,51119088,3,I had a bad experience.,Delivery,Negative,2024-05-06,2024,May
6668669,8694663463,12851610,1,The packaging was poor.,Delivery,Negative,2024-01-16,2024,January
4896479,1296772969,68703613,2,The order was incorrect.,Delivery,Negative,2024-02-06,2024,February
4730082,5856838171,55971849,3,Taste was not as expected.,Product Quality,Negative,2023-12-20,2023,December
8079269,915473142,53636086,5,Good selection of products.,App Experience,Positive,2024-05-30,2024,May
358105,6992097680,9450435,5,Very fresh and well-packaged.,Product Quality,Positive,2023-11-13,2023,November
1196273,6870670122,70529459,4,Very happy with the service!,Delivery,Positive,2023-11-24,2023,November
8899737,6626994121,44223796,5,Very happy with the service!,Customer Service,Positive,2024-07-16,2024,July
8670669,6125813500,44562310,5,Good selection of products.,Delivery,Positive,2023-07-23,2023,July
9963297,6899859775,33706378,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-04-30,2024,April
3742061,1825560091,41494867,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-01-31,2024,January
11042,1320638425,36833857,4,Good selection of products.,Customer Service,Positive,2023-04-26,2023,April
6589068,5320995509,81932548,4,Great prices and fast delivery!,Customer Service,Positive,2023-12-06,2023,December
8249278,4249535395,50953418,5,Will definitely order again.,Product Quality,Positive,2023-03-25,2023,March
5290636,804881381,44269569,4,"Average experience, could improve.",Customer Service,Neutral,2024-05-26,2024,May
6345471,4858560187,55028958,5,Will definitely order again.,Product Quality,Positive,2023-10-21,2023,October
2762703,6425666148,24144240,1,Items were missing from my order.,App Experience,Negative,2023-07-08,2023,July
3340753,9021754099,23844919,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-01-08,2024,January
9799538,7728205680,46023497,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-06-15,2024,June
58321,9346166799,62416456,4,"Average experience, could improve.",Customer Service,Neutral,2024-10-23,2024,October
1120481,3377313085,89036169,4,"It was okay, nothing special.",Delivery,Neutral,2023-09-23,2023,September
1918092,8167716321,73392739,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-02-05,2024,February
3743667,2024637181,29451600,3,"Average experience, could improve.",App Experience,Neutral,2023-04-06,2023,April
3196456,9310630290,64162093,3,The order was incorrect.,Customer Service,Negative,2023-04-10,2023,April
5022964,2276505075,12769552,5,Great prices and fast delivery!,App Experience,Positive,2024-05-07,2024,May
6996949,6615188116,49529811,2,Customer service was not helpful.,Delivery,Negative,2023-08-30,2023,August
6013442,6858336318,92027021,5,"Overall good experience, thank you!",App Experience,Positive,2024-06-29,2024,June
384801,7601638642,32426778,1,Very disappointed with the quality.,Delivery,Negative,2024-10-09,2024,October
5822987,1191565627,51661209,3,"Average experience, could improve.",App Experience,Neutral,2023-04-11,2023,April
1198206,4785021992,91144803,1,Very disappointed with the quality.,Product Quality,Negative,2023-12-20,2023,December
8326245,3452964753,49449238,4,Customer service was very helpful.,Delivery,Positive,2024-06-15,2024,June
4842526,3490919801,85198177,5,Good selection of products.,Customer Service,Positive,2023-10-18,2023,October
6468061,105578518,38615653,5,Items were in perfect condition.,App Experience,Positive,2024-03-03,2024,March
9098265,2978719561,11478478,2,Customer service was not helpful.,App Experience,Negative,2023-09-11,2023,September
1432881,9979010790,13465850,4,Very fresh and well-packaged.,Delivery,Positive,2024-02-13,2024,February
6341437,4435636116,93018527,3,"Average experience, could improve.",Delivery,Neutral,2023-07-04,2023,July
1851131,5909879259,82594354,5,Very fresh and well-packaged.,App Experience,Positive,2024-06-08,2024,June
9248022,2686390867,45071436,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-04-02,2024,April
6447311,6698537000,52770036,5,Will definitely order again.,Customer Service,Positive,2024-01-16,2024,January
3053670,4395604675,53076417,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-11-11,2023,November
686396,3475041787,34425723,4,The product met my expectations.,Delivery,Neutral,2024-07-27,2024,July
8289765,5817989751,72366758,5,Very fresh and well-packaged.,App Experience,Positive,2023-11-22,2023,November
4928993,1433129858,43256928,5,Very fresh and well-packaged.,App Experience,Positive,2024-05-27,2024,May
7249563,3571922553,69364309,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-04-01,2024,April
468598,7940229189,50632192,5,Customer service was very helpful.,Product Quality,Positive,2024-03-20,2024,March
671484,3801240688,18256339,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-08-26,2024,August
919987,1295268290,70168151,4,"It was okay, nothing special.",App Experience,Neutral,2024-02-16,2024,February
9662863,4552636670,74313592,5,Highly recommended!,Customer Service,Positive,2024-12-08,2024,December
9591254,6805071689,87266309,4,Very happy with the service!,Delivery,Positive,2024-03-30,2024,March
4969464,8026827967,49371494,2,I had a bad experience.,App Experience,Negative,2023-06-17,2023,June
5035286,6417774057,22800586,2,Very disappointed with the quality.,Customer Service,Negative,2024-06-03,2024,June
1136408,7877665931,35434373,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-12-24,2023,December
5704185,7754237266,75836905,3,Customer service was not helpful.,App Experience,Negative,2023-09-05,2023,September
3287642,7985418058,35302195,4,"Average experience, could improve.",App Experience,Neutral,2024-10-09,2024,October
2075126,5287733777,84066402,5,"Overall good experience, thank you!",Product Quality,Positive,2024-10-24,2024,October
5993416,7112725384,21658322,2,Not worth the price I paid.,Delivery,Negative,2024-10-02,2024,October
4205038,6261926473,50760752,1,Customer service was not helpful.,Delivery,Negative,2024-06-16,2024,June
1877637,1495465938,5607734,4,"Average experience, could improve.",Customer Service,Neutral,2023-10-15,2023,October
3382712,7891205593,10562528,3,I had a bad experience.,Customer Service,Negative,2024-07-14,2024,July
9135740,924888012,79298972,5,Highly recommended!,Delivery,Positive,2024-10-03,2024,October
1966186,943278538,22227829,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-06-04,2024,June
8288367,9981950902,39153585,3,The product met my expectations.,Product Quality,Neutral,2024-07-28,2024,July
4373463,7769253886,8351747,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-09-25,2023,September
6962924,9350977708,41874489,3,The product met my expectations.,Product Quality,Neutral,2023-08-18,2023,August
6072184,4525211942,30317733,3,The order was incorrect.,Product Quality,Negative,2024-06-24,2024,June
2380071,7232049635,79916464,4,Very happy with the service!,App Experience,Positive,2023-03-25,2023,March
6860903,679546532,72942753,5,Good selection of products.,Delivery,Positive,2024-05-28,2024,May
4829327,4665187954,97739583,4,"It was okay, nothing special.",Product Quality,Neutral,2024-03-04,2024,March
7057507,3914760118,61877649,2,I had a bad experience.,Customer Service,Negative,2023-03-21,2023,March
1117954,155568486,36517334,5,Highly recommended!,Product Quality,Positive,2023-12-26,2023,December
1771525,3773972929,26752630,3,"Average experience, could improve.",App Experience,Neutral,2023-10-19,2023,October
5577431,2168808412,91382237,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-05-23,2023,May
782871,7697315553,49769532,4,"Overall good experience, thank you!",App Experience,Positive,2023-10-12,2023,October
1592140,804414742,42781544,3,The order was incorrect.,Product Quality,Negative,2024-07-15,2024,July
4465193,918328199,60656482,2,Customer service was not helpful.,Product Quality,Negative,2023-12-18,2023,December
6275187,3084493525,32527479,2,Taste was not as expected.,Customer Service,Negative,2023-11-04,2023,November
3862988,8047256000,17805991,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-08-08,2024,August
7216638,5176597414,80875034,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-01-25,2024,January
9464738,110303417,57566548,4,Good selection of products.,Customer Service,Positive,2024-05-24,2024,May
498361,1809212176,50105174,5,Very happy with the service!,Customer Service,Positive,2023-08-04,2023,August
9304056,1765001264,1697604,3,"It was okay, nothing special.",App Experience,Neutral,2023-06-07,2023,June
2088897,4220306391,44139071,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-08-01,2024,August
7955568,1275637731,20148223,1,Product was damaged during delivery.,Customer Service,Negative,2023-12-21,2023,December
7538534,7729557529,59252433,3,"Average experience, could improve.",App Experience,Neutral,2024-09-24,2024,September
8432511,9279017414,60495351,3,"It was okay, nothing special.",Customer Service,Neutral,2023-05-29,2023,May
5787492,8726185624,57505804,3,Very disappointed with the quality.,Customer Service,Negative,2024-09-25,2024,September
4120305,3192177869,59252433,3,Very disappointed with the quality.,Customer Service,Negative,2024-10-08,2024,October
6064603,5033541164,32987624,4,Customer service was very helpful.,Customer Service,Positive,2024-05-26,2024,May
5784630,4495977117,61753272,3,"It was okay, nothing special.",App Experience,Neutral,2023-02-05,2023,February
1583974,8866977450,97509888,1,Not worth the price I paid.,Customer Service,Negative,2024-03-09,2024,March
742860,7542030170,49371494,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-12-21,2023,December
3982677,8782031586,23982977,4,"Overall good experience, thank you!",Delivery,Positive,2024-06-19,2024,June
2383391,7177553918,10048910,4,"Average experience, could improve.",Delivery,Neutral,2023-03-31,2023,March
9858471,9157563215,89142848,5,Very fresh and well-packaged.,Delivery,Positive,2023-05-31,2023,May
4850145,989452284,79773912,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-07-07,2024,July
3895127,9972678893,45033270,1,Very disappointed with the quality.,Product Quality,Negative,2024-08-13,2024,August
4112206,8561203503,6390687,4,Will definitely order again.,Customer Service,Positive,2024-04-14,2024,April
8026322,1388300707,84824280,3,"It was okay, nothing special.",Customer Service,Neutral,2024-08-04,2024,August
4588207,4054816025,29584848,4,The product met my expectations.,Customer Service,Neutral,2024-07-19,2024,July
9858044,9943206333,12851610,3,Customer service was not helpful.,Product Quality,Negative,2023-03-22,2023,March
1460075,3948498236,35402531,2,Not worth the price I paid.,Delivery,Negative,2024-08-30,2024,August
235951,8096169523,66768157,4,Great prices and fast delivery!,Customer Service,Positive,2024-09-15,2024,September
1253291,8803091944,11228463,4,The product met my expectations.,App Experience,Neutral,2024-05-18,2024,May
4831082,7409519974,60834500,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-01-16,2024,January
5467509,456278500,62526567,4,"Average experience, could improve.",Customer Service,Neutral,2024-06-05,2024,June
5021758,9912965340,95309983,1,Delivery was late and I was unhappy.,Delivery,Negative,2023-08-20,2023,August
5343582,2802653261,9987182,2,The packaging was poor.,Customer Service,Negative,2024-07-10,2024,July
5473630,8629948751,97678578,5,Good selection of products.,Product Quality,Positive,2023-08-31,2023,August
6548445,9169008097,98625898,2,The order was incorrect.,Customer Service,Negative,2024-05-18,2024,May
606700,3186513319,3730316,4,"Overall good experience, thank you!",Product Quality,Positive,2023-04-14,2023,April
9618583,8837578937,28663279,5,Very fresh and well-packaged.,Product Quality,Positive,2023-08-14,2023,August
8571159,1468095888,37691544,3,Very disappointed with the quality.,Customer Service,Negative,2023-06-17,2023,June
8533849,3055120492,408590,2,Taste was not as expected.,App Experience,Negative,2023-12-19,2023,December
2166040,6083457185,80571942,4,"It was okay, nothing special.",Product Quality,Neutral,2024-08-19,2024,August
1521011,7154956248,22112867,4,Items were in perfect condition.,Product Quality,Positive,2023-07-17,2023,July
1318470,246971181,376144,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-07-30,2023,July
606894,2452915406,96806748,4,Will definitely order again.,Customer Service,Positive,2024-07-17,2024,July
1464064,9458183390,88203688,3,Taste was not as expected.,Delivery,Negative,2023-03-17,2023,March
6894950,576571858,26285589,3,The order was incorrect.,App Experience,Negative,2024-09-23,2024,September
7251244,9544803182,31410886,1,I had a bad experience.,Product Quality,Negative,2024-03-27,2024,March
4553406,2121652047,65815155,4,"Average experience, could improve.",App Experience,Neutral,2024-03-02,2024,March
7288666,8891725854,13871547,3,Taste was not as expected.,Delivery,Negative,2023-05-16,2023,May
6262317,4870772869,78903046,5,Highly recommended!,App Experience,Positive,2024-03-31,2024,March
171872,262562615,12059049,3,Taste was not as expected.,Delivery,Negative,2023-09-04,2023,September
2961130,5142912812,57642258,5,"Overall good experience, thank you!",Product Quality,Positive,2023-11-16,2023,November
9993994,1225289500,70529459,1,The packaging was poor.,App Experience,Negative,2024-03-31,2024,March
2598961,7337555525,44223796,1,The order was incorrect.,Customer Service,Negative,2024-09-03,2024,September
2170553,5719806088,42012717,4,"Average experience, could improve.",Product Quality,Neutral,2024-08-01,2024,August
8191858,6890191424,57360162,5,Very fresh and well-packaged.,Customer Service,Positive,2024-06-13,2024,June
6101593,5695198653,29562254,5,Customer service was very helpful.,Delivery,Positive,2024-09-20,2024,September
28247,482670263,9641623,4,The product met my expectations.,App Experience,Neutral,2024-05-06,2024,May
9142491,7857904467,97286925,5,Customer service was very helpful.,App Experience,Positive,2023-04-25,2023,April
5794687,614435661,73586244,4,The product met my expectations.,Customer Service,Neutral,2023-01-08,2023,January
6289991,2284551326,68063317,3,The order was incorrect.,App Experience,Negative,2023-07-10,2023,July
212562,8614991290,57566548,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-10-17,2024,October
9149517,9865566300,61753272,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-11-28,2023,November
6193752,6672582413,82359623,4,"Excellent quality, will buy again!",App Experience,Positive,2024-06-13,2024,June
8267140,3004834987,91590001,5,"Overall good experience, thank you!",App Experience,Positive,2023-12-10,2023,December
7421626,4486349175,45481936,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-04-20,2024,April
6489246,3098655541,69908484,5,Will definitely order again.,Delivery,Positive,2023-06-05,2023,June
7949582,1912293606,49433260,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-07-17,2024,July
699175,7465280557,26863280,2,Not worth the price I paid.,App Experience,Negative,2024-03-13,2024,March
817730,343050015,72263318,3,Customer service was not helpful.,Delivery,Negative,2023-04-21,2023,April
287615,6414606364,70867736,4,Good selection of products.,Product Quality,Positive,2024-01-26,2024,January
6637386,4092550629,50572914,2,Product was damaged during delivery.,App Experience,Negative,2023-09-04,2023,September
3159654,9810964144,51476157,5,Very happy with the service!,Product Quality,Positive,2024-08-02,2024,August
5029136,6513851276,99160348,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-08-24,2023,August
3126568,6080784069,39418109,4,The product met my expectations.,Customer Service,Neutral,2023-07-19,2023,July
5863550,1967283733,15796277,5,"Overall good experience, thank you!",Product Quality,Positive,2023-01-08,2023,January
8021559,2683672396,89617089,5,Items were in perfect condition.,Customer Service,Positive,2023-08-27,2023,August
4293678,1464736195,15830066,4,"Average experience, could improve.",Customer Service,Neutral,2024-08-23,2024,August
8853115,3258963661,20343501,4,Customer service was very helpful.,Customer Service,Positive,2024-05-17,2024,May
4987316,9956872454,41874489,5,Will definitely order again.,Product Quality,Positive,2023-11-20,2023,November
9690777,867630114,30373140,4,"Average experience, could improve.",Delivery,Neutral,2023-06-26,2023,June
3437997,3333752740,84862161,3,I had a bad experience.,Delivery,Negative,2023-10-07,2023,October
5203566,4835197446,72889295,4,Very happy with the service!,App Experience,Positive,2024-02-01,2024,February
4636724,1888517793,42514124,4,"It was okay, nothing special.",Customer Service,Neutral,2023-02-10,2023,February
8384019,5148599328,28350645,2,I had a bad experience.,Customer Service,Negative,2024-07-05,2024,July
8771499,3405089431,96629034,3,I had a bad experience.,Customer Service,Negative,2024-02-23,2024,February
5459366,9286199495,5751638,4,Highly recommended!,App Experience,Positive,2023-10-09,2023,October
5256521,6418255337,63948546,4,Good selection of products.,Delivery,Positive,2024-02-13,2024,February
8412570,7442478777,28289030,2,The order was incorrect.,App Experience,Negative,2023-10-17,2023,October
7466754,5170777528,31537100,1,I had a bad experience.,Delivery,Negative,2023-01-05,2023,January
6044805,1255941187,38420886,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-10-02,2024,October
8112211,4704980993,119099,4,Good selection of products.,App Experience,Positive,2024-05-24,2024,May
1452573,7310604669,93617659,4,"It was okay, nothing special.",Product Quality,Neutral,2023-09-07,2023,September
1977420,7970608721,60385293,4,Customer service was very helpful.,Customer Service,Positive,2024-01-31,2024,January
2253963,3164727163,20956158,1,Very disappointed with the quality.,Delivery,Negative,2023-09-05,2023,September
5486566,2388064449,34237583,2,Not worth the price I paid.,Customer Service,Negative,2024-05-26,2024,May
6062833,757816226,22571994,2,Product was damaged during delivery.,Customer Service,Negative,2023-03-16,2023,March
3745303,259772553,2566268,3,"Average experience, could improve.",Product Quality,Neutral,2023-09-27,2023,September
5532216,8388644219,4444673,4,Very fresh and well-packaged.,Delivery,Positive,2024-04-21,2024,April
5493687,1545044936,77921718,1,The order was incorrect.,Customer Service,Negative,2023-08-24,2023,August
7792138,6995571310,81200164,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-03-24,2024,March
5748221,8801161214,9107360,4,"Average experience, could improve.",Product Quality,Neutral,2024-11-04,2024,November
2455630,1751319400,98307019,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-06-25,2024,June
8452137,10448052,90021871,4,Will definitely order again.,App Experience,Positive,2023-05-08,2023,May
5598398,3047076079,65895091,5,Highly recommended!,Customer Service,Positive,2023-05-22,2023,May
4555768,5085860780,64316806,5,"Excellent quality, will buy again!",Product Quality,Positive,2023-12-13,2023,December
3333353,6213909425,42208242,2,Items were missing from my order.,Customer Service,Negative,2023-05-12,2023,May
5277661,3712789789,20634789,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-02-02,2024,February
7794261,278794976,94137242,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-03-18,2023,March
5691325,3420357591,86444757,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-10-07,2024,October
7242483,4551386734,62807542,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-03-18,2023,March
3819380,7609681987,22076522,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-10-16,2023,October
6833413,1721655048,79742293,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-04-15,2024,April
9450924,7040151151,5540556,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-03-28,2023,March
5330911,6719661881,48716374,5,Customer service was very helpful.,Delivery,Positive,2023-05-13,2023,May
7617967,5195004299,50632192,2,Not worth the price I paid.,App Experience,Negative,2024-09-01,2024,September
9551637,5441946621,40256341,5,Good selection of products.,Customer Service,Positive,2024-01-02,2024,January
9109825,3508992095,32293017,3,Customer service was not helpful.,App Experience,Negative,2023-09-12,2023,September
5516770,8454449180,79672044,4,The product met my expectations.,Delivery,Neutral,2024-02-18,2024,February
4851172,9251851237,94453274,5,Will definitely order again.,Product Quality,Positive,2023-11-25,2023,November
2308326,6739811103,9981089,3,"Average experience, could improve.",Customer Service,Neutral,2024-01-01,2024,January
4939979,7590827828,40703374,4,Customer service was very helpful.,App Experience,Positive,2023-05-11,2023,May
3743677,310213322,12077371,3,The product met my expectations.,Customer Service,Neutral,2023-09-30,2023,September
3502561,934908369,53299455,1,The order was incorrect.,Delivery,Negative,2024-08-15,2024,August
9293839,3817617199,29525287,1,Product was damaged during delivery.,App Experience,Negative,2024-08-28,2024,August
4383631,2622709030,50781611,1,Items were missing from my order.,Customer Service,Negative,2024-11-07,2024,November
4358399,3843689992,3730316,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-10-13,2024,October
4953633,8732395640,26285589,1,Customer service was not helpful.,Product Quality,Negative,2024-03-17,2024,March
7946912,3889721330,44269569,4,Great prices and fast delivery!,Customer Service,Positive,2024-05-16,2024,May
7070385,7064093619,90665975,5,Very fresh and well-packaged.,App Experience,Positive,2023-05-23,2023,May
9398381,6798661163,3730316,4,Highly recommended!,Customer Service,Positive,2024-07-23,2024,July
8049557,2878307830,97150234,1,Customer service was not helpful.,App Experience,Negative,2024-01-05,2024,January
6240692,4133369643,95971469,3,Customer service was not helpful.,Delivery,Negative,2023-03-07,2023,March
6158292,3394787348,40841791,1,Customer service was not helpful.,Customer Service,Negative,2024-06-23,2024,June
8190420,4830380663,19259955,1,The packaging was poor.,Product Quality,Negative,2023-12-24,2023,December
9421905,3441042301,43052303,4,Very happy with the service!,Customer Service,Positive,2023-05-08,2023,May
8542883,3984353474,17681645,3,The packaging was poor.,Delivery,Negative,2024-05-19,2024,May
534626,4495916529,57662767,5,Great prices and fast delivery!,Customer Service,Positive,2023-01-04,2023,January
9049814,5075205264,51034600,1,Product was damaged during delivery.,Product Quality,Negative,2024-04-22,2024,April
99277,6129180304,86499778,1,Customer service was not helpful.,Delivery,Negative,2024-01-17,2024,January
8488227,3311686914,63310076,3,The order was incorrect.,Delivery,Negative,2024-06-05,2024,June
8886190,3907403745,99490786,2,Customer service was not helpful.,Customer Service,Negative,2023-06-19,2023,June
2446092,9924696305,43367112,5,Great prices and fast delivery!,Delivery,Positive,2023-04-30,2023,April
5726623,7348508805,45052594,5,Good selection of products.,Delivery,Positive,2024-05-23,2024,May
2048063,1665004352,5226128,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-01-08,2023,January
3328667,1049800958,44139071,3,"It was okay, nothing special.",Product Quality,Neutral,2023-02-07,2023,February
5661715,2937550786,72946405,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-06-08,2023,June
4689320,486724008,12415659,4,"It was okay, nothing special.",Product Quality,Neutral,2024-12-07,2024,December
4732407,9361578823,81373608,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-08-18,2023,August
8272929,6249585672,20940403,3,Customer service was not helpful.,Product Quality,Negative,2023-09-07,2023,September
6995710,2111712383,67465084,4,Highly recommended!,Product Quality,Positive,2024-01-23,2024,January
1457389,2962076108,99824171,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-06-13,2024,June
433454,7509638056,35912599,4,"Average experience, could improve.",App Experience,Neutral,2024-02-13,2024,February
492875,6074743537,32797235,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-12-09,2024,December
8717517,3560026527,97174235,1,Very disappointed with the quality.,Customer Service,Negative,2024-09-06,2024,September
9770469,7005103077,76850859,3,I had a bad experience.,Product Quality,Negative,2024-05-14,2024,May
1929925,8175826750,22076522,1,The order was incorrect.,Delivery,Negative,2024-09-17,2024,September
3371369,8572946020,41168392,3,Items were missing from my order.,Customer Service,Negative,2024-04-26,2024,April
9950556,2936701883,28286754,5,Very fresh and well-packaged.,App Experience,Positive,2024-02-03,2024,February
1890827,9948324640,22054087,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-10-31,2023,October
2897563,2865872281,49970560,4,Very fresh and well-packaged.,App Experience,Positive,2024-09-14,2024,September
712520,5785351358,64795608,5,"Overall good experience, thank you!",Product Quality,Positive,2024-03-11,2024,March
8098560,5204776107,65514005,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-24,2023,August
2799498,8689865723,62526567,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-03-28,2024,March
2881441,7822329516,79742293,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-11-19,2023,November
2077738,5995393950,64535602,2,Product was damaged during delivery.,Delivery,Negative,2023-06-08,2023,June
2588228,5458784818,79672044,2,Taste was not as expected.,Customer Service,Negative,2024-07-24,2024,July
8715838,5611686165,83660688,5,Very happy with the service!,Product Quality,Positive,2023-02-07,2023,February
1465594,6390653932,83597876,2,Very disappointed with the quality.,Customer Service,Negative,2023-05-19,2023,May
911432,1215008706,68219091,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-04-03,2024,April
9626629,7357727116,6617417,4,Highly recommended!,Product Quality,Positive,2024-06-15,2024,June
3731816,7562975685,89910157,2,Product was damaged during delivery.,Customer Service,Negative,2023-02-07,2023,February
1136406,3118070064,50518311,5,"Overall good experience, thank you!",Product Quality,Positive,2023-05-06,2023,May
3075195,8255753870,72667140,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-09-09,2023,September
9668955,5924715529,79919160,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-24,2024,March
1731759,9593816617,44589829,4,Items were in perfect condition.,Customer Service,Positive,2023-05-28,2023,May
7951684,6143213997,71643758,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-03-21,2024,March
7425205,4516009647,99361865,3,Items were missing from my order.,Customer Service,Negative,2024-07-19,2024,July
657529,291900074,625395,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-02-10,2024,February
8050610,3178700341,48033969,4,Customer service was very helpful.,Customer Service,Positive,2024-10-06,2024,October
3328269,4231742059,4439806,3,I had a bad experience.,Customer Service,Negative,2023-11-21,2023,November
573486,7437613292,31582950,4,Good selection of products.,Product Quality,Positive,2023-12-30,2023,December
6596877,5609346062,82169898,5,Customer service was very helpful.,Product Quality,Positive,2023-08-08,2023,August
1455609,909033820,93924203,1,Product was damaged during delivery.,Customer Service,Negative,2023-11-10,2023,November
6846162,470624828,59545278,4,The product met my expectations.,Delivery,Neutral,2023-08-21,2023,August
3862998,9608676386,99714944,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-08-14,2023,August
903125,6846160702,77661491,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-07-20,2023,July
590677,4248168019,29973346,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-03-26,2024,March
8111799,9057909300,9738801,2,Items were missing from my order.,App Experience,Negative,2024-01-17,2024,January
2204382,2171816966,92404798,4,Very fresh and well-packaged.,Customer Service,Positive,2024-01-30,2024,January
6595778,1387025817,52417972,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-06-15,2024,June
3262226,6801124715,26912171,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-10-04,2024,October
5685266,6117979297,79206969,4,Great prices and fast delivery!,Delivery,Positive,2023-12-23,2023,December
