order_id,order_date,customer_id,product_id,category,quantity,total_sales,payment_method,delivery_status,Year,Month,Day
9129957352,2023-09-06 16:47:31,95971469,451812,Pharmacy,2,1061.7,UPI,On Time,2023,September,6
9206073690,2024-06-07 18:00:15,19425804,991434,Snacks & Munchies,3,712.86,UPI,On Time,2024,June,7
5587148302,2024-09-23 21:07:03,32635818,18035,Household Care,2,1937.88,Cash,On Time,2024,September,23
6936256414,2024-06-23 03:12:15,72263318,564692,Pet Care,3,646.95,UPI,On Time,2024,June,23
3341228576,2023-05-05 02:09:40,91196901,140489,Personal Care,3,1950.6000000000001,Wallet,Slightly Delayed,2023,May,5
4817323453,2023-09-07 06:40:32,75028268,949818,Snacks & Munchies,2,966.1,Cash,On Time,2023,September,7
1163454835,2023-12-06 05:40:58,50392139,373536,Pet Care,2,988.34,UPI,On Time,2023,December,6
5236061455,2023-04-06 23:50:19,48158494,532965,Instant & Frozen Food,3,921.69,Cash,On Time,2023,April,6
5982829268,2023-04-01 04:32:39,90038364,478531,Fruits & Vegetables,3,2476.38,Cash,On Time,2023,April,1
1901688056,2023-09-13 16:06:06,16780752,704868,Household Care,2,386.92,Card,On Time,2023,September,13
5936051107,2024-10-21 14:47:16,83304462,798639,Dairy & Breakfast,1,211.25,Wallet,Slightly Delayed,2024,October,21
3018272105,2023-03-21 02:48:16,18465047,585299,Pet Care,3,2398.38,UPI,On Time,2023,March,21
3656191983,2023-08-16 23:04:52,59252433,313754,Snacks & Munchies,3,409.79999999999995,Card,On Time,2023,August,16
5186692805,2023-11-08 14:57:16,97678578,144124,Household Care,2,325.34,Card,Significantly Delayed,2023,November,8
7281243151,2023-08-30 09:48:17,13581527,611575,Instant & Frozen Food,1,482.06,Wallet,On Time,2023,August,30
7906004940,2023-04-27 17:09:57,65963876,194682,Cold Drinks & Juices,1,912.29,Wallet,On Time,2023,April,27
6354703603,2024-05-17 21:51:08,63310076,992178,Pharmacy,3,1897.29,Wallet,On Time,2024,May,17
6444064733,2023-10-11 11:08:17,80571942,217710,Dairy & Breakfast,3,175.77,Wallet,On Time,2023,October,11
2405783093,2023-03-18 08:18:44,36428139,623234,Instant & Frozen Food,2,659.58,UPI,On Time,2023,March,18
63363146,2023-07-12 01:33:45,16410155,136533,Dairy & Breakfast,2,1652.42,Cash,Slightly Delayed,2023,July,12
7040313500,2024-10-14 15:16:37,90298394,256783,Pet Care,3,2719.62,Wallet,On Time,2024,October,14
5844807259,2023-10-14 02:32:22,45477575,448752,Household Care,1,160.07,Cash,On Time,2023,October,14
1931703221,2023-05-08 08:40:11,62917794,876139,Grocery & Staples,1,415.75,Card,On Time,2023,May,8
3525336030,2023-04-12 22:46:00,89998489,18035,Household Care,1,968.94,Cash,Slightly Delayed,2023,April,12
4359807852,2024-04-11 10:38:01,81136091,564692,Pet Care,1,215.65,Cash,On Time,2024,April,11
6946959356,2023-12-15 21:46:35,13963450,461804,Grocery & Staples,2,621.38,Wallet,Slightly Delayed,2023,December,15
782338627,2024-09-08 05:46:37,73639935,349294,Fruits & Vegetables,1,934.75,Wallet,Significantly Delayed,2024,September,8
4942714391,2024-01-19 22:51:15,25294147,455755,Household Care,3,132.27,Card,On Time,2024,January,19
919307194,2024-01-07 15:22:00,11928321,140154,Personal Care,2,342.4,Wallet,Significantly Delayed,2024,January,7
6509263423,2024-01-20 12:11:50,29324437,615545,Personal Care,1,448.16,Cash,On Time,2024,January,20
7200105089,2023-11-29 07:16:18,24845814,298985,Pharmacy,1,183.76,UPI,Slightly Delayed,2023,November,29
7120372196,2024-08-10 17:23:00,40727086,669378,Fruits & Vegetables,2,424.28,Card,Slightly Delayed,2024,August,10
8710393245,2024-07-21 11:07:08,32564478,112390,Personal Care,1,877.98,Wallet,On Time,2024,July,21
8862036450,2024-01-03 12:27:59,7228206,954722,Instant & Frozen Food,1,616.45,UPI,On Time,2024,January,3
2087769338,2024-06-08 06:23:34,8536503,18035,Household Care,3,2906.82,Cash,On Time,2024,June,8
3349267712,2023-09-25 00:54:21,85354059,532965,Instant & Frozen Food,3,921.69,Cash,Slightly Delayed,2023,September,25
1689937124,2024-01-17 05:53:44,21701991,903336,Grocery & Staples,3,1655.6399999999999,Wallet,On Time,2024,January,17
4498769995,2024-01-23 02:23:29,84275450,681063,Cold Drinks & Juices,2,642.56,Card,On Time,2024,January,23
3729771871,2023-11-10 10:50:42,79592021,578097,Snacks & Munchies,2,535.22,UPI,On Time,2023,November,10
9065518834,2024-06-17 17:12:43,61877649,319388,Cold Drinks & Juices,2,1315.6,Card,On Time,2024,June,17
7524465290,2024-01-06 15:42:03,22851478,684939,Personal Care,3,2183.8500000000004,Card,Slightly Delayed,2024,January,6
2319921666,2024-05-01 11:42:02,97150234,839170,Dairy & Breakfast,1,481.63,Card,On Time,2024,May,1
9541612277,2024-03-31 06:34:45,5001749,306177,Instant & Frozen Food,1,769.24,Card,On Time,2024,March,31
6303548068,2024-06-30 00:12:33,31846190,925482,Instant & Frozen Food,1,475.04,Card,Slightly Delayed,2024,June,30
5867651793,2023-11-09 11:37:19,64197854,927651,Baby Care,3,1280.16,Wallet,On Time,2023,November,9
6405947025,2024-09-28 21:59:52,19375332,894539,Household Care,2,890.96,Cash,On Time,2024,September,28
2150790907,2023-08-16 13:03:49,12655794,833557,Dairy & Breakfast,3,1268.6100000000001,Card,Slightly Delayed,2023,August,16
212856641,2024-11-02 10:51:18,51994597,26060,Pharmacy,1,342.94,Cash,On Time,2024,November,2
1686508921,2024-07-22 22:17:01,47215976,659290,Dairy & Breakfast,3,958.02,Wallet,On Time,2024,July,22
5879579208,2024-09-10 10:51:59,41261495,757274,Pet Care,1,98.32,Wallet,Slightly Delayed,2024,September,10
1882682579,2023-05-13 23:08:40,44050697,587645,Pharmacy,3,2405.43,Wallet,On Time,2023,May,13
8370410622,2024-06-01 13:09:54,10663246,63769,Personal Care,2,1756.14,Cash,On Time,2024,June,1
368599691,2024-10-22 16:16:46,44030130,890232,Cold Drinks & Juices,1,432.0,Wallet,On Time,2024,October,22
9282982332,2024-09-12 22:13:08,97873848,739534,Household Care,2,1989.12,Card,On Time,2024,September,12
4874880100,2024-09-09 22:56:26,67271824,274207,Pharmacy,1,328.51,UPI,On Time,2024,September,9
102639985,2023-08-27 06:58:21,40392019,89084,Dairy & Breakfast,2,1197.66,Wallet,On Time,2023,August,27
5288207551,2023-09-10 18:49:17,53299455,760684,Grocery & Staples,2,143.2,Wallet,Slightly Delayed,2023,September,10
693932743,2023-06-06 20:28:15,57658033,300159,Cold Drinks & Juices,2,88.7,Card,On Time,2023,June,6
2325405669,2024-03-08 23:18:49,20834589,673058,Pharmacy,3,2297.2799999999997,Card,On Time,2024,March,8
8152364696,2023-12-24 13:13:30,90665975,487065,Snacks & Munchies,1,374.68,Wallet,On Time,2023,December,24
7682359398,2024-09-15 04:58:47,36833857,324809,Dairy & Breakfast,1,608.0,Cash,Slightly Delayed,2024,September,15
1742951029,2023-05-07 23:10:50,95371787,954722,Instant & Frozen Food,1,616.45,Cash,Significantly Delayed,2023,May,7
4799787645,2023-10-07 07:11:32,71905368,140154,Personal Care,3,513.5999999999999,Wallet,Significantly Delayed,2023,October,7
8498666384,2024-03-08 17:58:36,37556526,930284,Baby Care,2,378.94,Cash,On Time,2024,March,8
5013572642,2023-05-08 19:20:37,73363613,952124,Fruits & Vegetables,1,127.08,Card,Slightly Delayed,2023,May,8
8403006958,2023-11-27 05:42:29,59398136,433521,Baby Care,2,642.66,UPI,On Time,2023,November,27
4688831157,2024-07-03 23:35:41,13071673,53833,Grocery & Staples,2,269.38,UPI,On Time,2024,July,3
394578210,2023-09-26 05:15:28,88067569,349294,Fruits & Vegetables,3,2804.25,Card,On Time,2023,September,26
8681711802,2023-10-07 07:03:38,36833857,56589,Pharmacy,3,1553.31,UPI,On Time,2023,October,7
9311399064,2023-11-04 21:26:08,20238921,131748,Pet Care,1,81.35,Wallet,On Time,2023,November,4
2620581496,2023-04-21 02:33:11,63092485,34200,Personal Care,2,639.6,Wallet,On Time,2023,April,21
5116898322,2024-07-18 13:26:09,73377004,771228,Pet Care,3,249.54000000000002,UPI,On Time,2024,July,18
5995819849,2023-08-19 04:16:08,34787383,707935,Pet Care,3,2462.7,Wallet,Slightly Delayed,2023,August,19
7690500286,2024-07-12 18:09:22,35349582,18035,Household Care,2,1937.88,Wallet,Slightly Delayed,2024,July,12
6107283203,2024-09-09 20:27:41,87444738,94225,Household Care,1,77.11,Card,On Time,2024,September,9
3170417508,2024-01-10 05:24:05,85561151,942001,Pet Care,3,2014.6499999999999,Cash,Slightly Delayed,2024,January,10
805682701,2023-07-30 22:42:14,33481252,57405,Baby Care,3,1823.0099999999998,UPI,Slightly Delayed,2023,July,30
8960508625,2023-10-07 09:53:49,20163931,970529,Baby Care,1,827.44,Cash,On Time,2023,October,7
5580397726,2023-06-21 04:49:17,62243869,186168,Pet Care,1,878.8,Cash,Significantly Delayed,2023,June,21
1506599381,2024-09-18 04:36:44,77345018,491521,Snacks & Munchies,2,1112.7,Cash,On Time,2024,September,18
8424478165,2023-04-21 18:23:42,27416314,880510,Dairy & Breakfast,1,951.43,Cash,On Time,2023,April,21
6083333956,2023-03-27 06:42:59,45028365,818522,Dairy & Breakfast,1,96.09,Wallet,Slightly Delayed,2023,March,27
9611327860,2024-04-07 17:40:20,6335221,487931,Grocery & Staples,2,1418.16,Cash,On Time,2024,April,7
9539444766,2023-11-04 07:59:03,97873848,63769,Personal Care,3,2634.21,Wallet,On Time,2023,November,4
756168939,2024-07-05 18:33:40,54923640,4452,Baby Care,1,169.88,Cash,On Time,2024,July,5
7762624518,2024-08-26 21:19:15,22738465,171602,Cold Drinks & Juices,1,883.44,Card,Slightly Delayed,2024,August,26
3681781563,2023-11-18 10:23:31,4940671,112390,Personal Care,3,2633.94,Wallet,On Time,2023,November,18
1571085226,2024-04-07 00:35:53,78961097,991434,Snacks & Munchies,3,712.86,Cash,Slightly Delayed,2024,April,7
4244306883,2024-03-03 10:25:44,2584499,604184,Household Care,3,1192.65,Card,Slightly Delayed,2024,March,3
7333141591,2024-03-15 16:47:34,69415494,876139,Grocery & Staples,3,1247.25,Wallet,Significantly Delayed,2024,March,15
1199945706,2024-01-08 19:31:33,70867736,970529,Baby Care,1,827.44,UPI,On Time,2024,January,8
5895644119,2023-06-11 14:12:56,1603358,382511,Dairy & Breakfast,2,1405.08,Wallet,On Time,2023,June,11
7112919210,2024-02-01 21:59:31,55693909,6405,Baby Care,1,236.51,Card,On Time,2024,February,1
8315937318,2024-05-08 17:34:39,64497538,962054,Cold Drinks & Juices,1,16.86,Card,Slightly Delayed,2024,May,8
5331800057,2023-03-29 01:21:40,65488134,990993,Snacks & Munchies,3,791.0999999999999,Wallet,Slightly Delayed,2023,March,29
5989265505,2024-03-15 04:11:36,62742797,228286,Cold Drinks & Juices,2,358.16,Card,On Time,2024,March,15
7906361274,2023-09-03 18:32:54,96795047,33955,Instant & Frozen Food,3,558.24,Cash,On Time,2023,September,3
6312476146,2024-01-27 19:44:55,35988028,433521,Baby Care,1,321.33,Card,Slightly Delayed,2024,January,27
9436272631,2024-05-18 02:42:09,44410149,613942,Pet Care,3,1635.0,Wallet,On Time,2024,May,18
8289791792,2024-01-26 14:45:19,61516967,552883,Fruits & Vegetables,2,1776.32,Card,On Time,2024,January,26
7659532788,2024-02-01 20:59:31,22112867,451812,Pharmacy,2,1061.7,Card,On Time,2024,February,1
1498157233,2024-02-08 06:24:38,19180962,673058,Pharmacy,2,1531.52,Card,On Time,2024,February,8
8560951754,2023-05-17 18:13:02,954629,942001,Pet Care,3,2014.6499999999999,Card,Slightly Delayed,2023,May,17
8764192824,2023-07-24 08:49:59,64823226,673058,Pharmacy,2,1531.52,Wallet,Slightly Delayed,2023,July,24
1900542981,2023-03-25 18:31:16,11254582,704868,Household Care,1,193.46,Card,On Time,2023,March,25
9445683691,2023-11-12 20:03:13,41878908,799688,Personal Care,3,928.86,UPI,Significantly Delayed,2023,November,12
7719808335,2023-04-26 17:45:53,48358028,491521,Snacks & Munchies,1,556.35,Wallet,On Time,2023,April,26
4865644960,2023-09-11 08:45:57,50484778,490939,Personal Care,1,80.25,Wallet,Slightly Delayed,2023,September,11
6518276143,2024-01-25 23:09:31,70965437,53833,Grocery & Staples,2,269.38,Cash,On Time,2024,January,25
2211459584,2023-12-25 14:20:44,73869823,114414,Pharmacy,1,832.06,Card,On Time,2023,December,25
6811633572,2024-06-26 14:28:44,7728406,491314,Instant & Frozen Food,3,2920.32,Cash,On Time,2024,June,26
1821573240,2024-04-10 16:28:04,32019725,876139,Grocery & Staples,3,1247.25,Card,On Time,2024,April,10
8848227434,2023-06-17 14:04:33,12988801,723678,Pet Care,3,2026.38,Cash,On Time,2023,June,17
7812276711,2023-03-25 06:09:39,67465084,306177,Instant & Frozen Food,3,2307.7200000000003,Cash,Slightly Delayed,2023,March,25
939966106,2023-05-02 09:45:13,42012717,354409,Grocery & Staples,3,975.24,UPI,On Time,2023,May,2
4099108156,2024-04-10 04:21:01,24144240,94225,Household Care,2,154.22,Card,On Time,2024,April,10
5684182622,2024-03-03 16:17:14,29095552,833557,Dairy & Breakfast,1,422.87,UPI,On Time,2024,March,3
4916740946,2023-10-29 19:15:31,69240186,712307,Cold Drinks & Juices,3,794.67,UPI,On Time,2023,October,29
9732307600,2024-01-31 08:46:13,81757554,144124,Household Care,1,162.67,Wallet,On Time,2024,January,31
9280329883,2023-09-10 23:04:56,60904312,784827,Baby Care,3,822.75,UPI,Slightly Delayed,2023,September,10
4284285927,2024-08-04 21:00:58,92843141,673058,Pharmacy,1,765.76,UPI,On Time,2024,August,4
8701796,2024-08-19 19:01:44,14479168,672059,Personal Care,2,1345.46,Cash,Slightly Delayed,2024,August,19
6834734512,2023-08-31 23:13:56,40727086,137909,Pharmacy,2,1728.6,UPI,On Time,2023,August,31
7127377458,2023-03-26 15:37:19,99406165,448752,Household Care,3,480.21,Wallet,Slightly Delayed,2023,March,26
4754481356,2023-08-14 18:23:06,84161531,124290,Personal Care,3,118.94999999999999,Card,On Time,2023,August,14
4726007482,2023-08-30 11:52:03,93924203,284460,Fruits & Vegetables,3,1517.85,Cash,On Time,2023,August,30
2320560482,2024-02-18 13:07:26,27709218,557908,Pharmacy,1,942.37,Card,On Time,2024,February,18
1456550348,2024-05-02 00:22:28,39674723,566052,Pharmacy,1,87.3,UPI,On Time,2024,May,2
5370744569,2023-08-23 13:35:26,61522288,478531,Fruits & Vegetables,1,825.46,Cash,Slightly Delayed,2023,August,23
5819887962,2024-03-03 00:31:47,49433260,186168,Pet Care,3,2636.3999999999996,Wallet,Significantly Delayed,2024,March,3
1929465827,2023-12-13 12:44:12,19556566,647462,Personal Care,1,326.42,UPI,On Time,2023,December,13
9430139302,2024-02-09 07:52:50,59329145,120532,Grocery & Staples,1,697.53,UPI,On Time,2024,February,9
3632715912,2024-08-18 17:15:12,66135710,679321,Cold Drinks & Juices,3,2215.38,UPI,On Time,2024,August,18
3356214803,2024-06-08 22:01:14,66655397,888807,Dairy & Breakfast,3,691.74,Wallet,On Time,2024,June,8
2277864850,2024-10-30 04:15:24,73377004,513199,Cold Drinks & Juices,2,844.46,Cash,On Time,2024,October,30
1754472592,2024-06-11 01:55:09,33331259,847349,Fruits & Vegetables,3,2343.2400000000002,Card,On Time,2024,June,11
1833208408,2023-08-16 07:23:25,49881540,194682,Cold Drinks & Juices,3,2736.87,Cash,On Time,2023,August,16
6567954047,2023-07-09 09:53:02,21809858,954722,Instant & Frozen Food,2,1232.9,Cash,Significantly Delayed,2023,July,9
9409585531,2023-04-03 06:11:57,2414265,448752,Household Care,3,480.21,Wallet,Slightly Delayed,2023,April,3
731371161,2024-09-25 09:55:55,57566548,927651,Baby Care,1,426.72,Wallet,Significantly Delayed,2024,September,25
7863496069,2024-02-09 18:51:29,63802820,349294,Fruits & Vegetables,3,2804.25,Card,Slightly Delayed,2024,February,9
9043955242,2024-04-13 05:06:04,92123198,56589,Pharmacy,3,1553.31,Cash,Significantly Delayed,2024,April,13
8257564936,2024-03-31 08:04:53,15897933,516376,Fruits & Vegetables,1,877.43,Card,On Time,2024,March,31
7487631571,2024-04-12 17:09:51,77397957,120532,Grocery & Staples,3,2092.59,Cash,Slightly Delayed,2024,April,12
4243307535,2024-07-04 21:42:31,8886587,592784,Snacks & Munchies,2,560.7,UPI,Slightly Delayed,2024,July,4
5490221933,2023-06-21 12:46:33,41155125,563740,Snacks & Munchies,1,96.33,Cash,On Time,2023,June,21
577600718,2024-04-06 03:39:44,72857290,120385,Pet Care,1,597.91,Card,Slightly Delayed,2024,April,6
1815462789,2023-09-09 04:46:10,47618810,679865,Grocery & Staples,3,1043.73,UPI,Slightly Delayed,2023,September,9
896786012,2023-08-18 05:36:14,99156138,747801,Household Care,3,833.28,UPI,Slightly Delayed,2023,August,18
2610552179,2024-06-26 11:29:47,98225598,67197,Dairy & Breakfast,1,552.2,Cash,On Time,2024,June,26
6244718082,2024-05-22 14:09:40,2400009,60619,Cold Drinks & Juices,3,2179.23,Card,On Time,2024,May,22
1837634871,2023-05-06 13:36:50,98241853,652118,Instant & Frozen Food,2,44.08,Cash,Slightly Delayed,2023,May,6
8684571382,2023-10-04 22:34:08,94033330,240179,Pharmacy,1,90.56,Cash,On Time,2023,October,4
1659181364,2023-08-26 23:39:59,27513158,94225,Household Care,2,154.22,UPI,Slightly Delayed,2023,August,26
5626641031,2024-05-19 01:30:02,65426878,952124,Fruits & Vegetables,1,127.08,Card,On Time,2024,May,19
1589326447,2024-01-27 14:34:02,77961205,647462,Personal Care,3,979.26,Card,On Time,2024,January,27
5018325783,2024-02-11 04:22:54,52862822,367391,Baby Care,3,2818.6499999999996,Cash,On Time,2024,February,11
5111073873,2024-02-02 19:36:40,75984768,962054,Cold Drinks & Juices,2,33.72,Cash,On Time,2024,February,2
5953426781,2023-12-10 11:26:07,79135318,532965,Instant & Frozen Food,1,307.23,UPI,On Time,2023,December,10
8966870214,2024-02-27 21:30:02,59518795,131136,Grocery & Staples,3,113.39999999999999,UPI,Slightly Delayed,2024,February,27
6962915277,2024-09-14 10:42:22,54748429,540618,Snacks & Munchies,2,634.1,Wallet,On Time,2024,September,14
4309308088,2023-12-02 20:28:56,18642306,120532,Grocery & Staples,2,1395.06,Wallet,On Time,2023,December,2
5391068200,2023-11-20 04:03:06,68159723,659290,Dairy & Breakfast,3,958.02,Wallet,On Time,2023,November,20
4394681222,2024-03-28 23:16:24,80517784,952124,Fruits & Vegetables,3,381.24,UPI,Slightly Delayed,2024,March,28
4791895461,2024-08-10 23:44:45,63793401,425341,Pet Care,3,1458.84,Card,Significantly Delayed,2024,August,10
7272011740,2024-09-16 12:33:23,54139038,848226,Fruits & Vegetables,1,209.59,Cash,On Time,2024,September,16
87784691,2024-09-29 00:51:06,92583164,70969,Fruits & Vegetables,2,1263.4,Wallet,On Time,2024,September,29
4939105270,2023-11-02 02:45:13,2164524,444361,Pharmacy,3,2467.89,Cash,On Time,2023,November,2
4622303035,2023-08-03 11:10:02,55060796,880510,Dairy & Breakfast,2,1902.86,Wallet,On Time,2023,August,3
3460208027,2024-04-19 21:38:18,78725001,709916,Household Care,2,67.52,UPI,On Time,2024,April,19
2548125971,2023-11-05 21:58:39,7228206,183929,Dairy & Breakfast,1,738.74,Cash,On Time,2023,November,5
2390111460,2023-09-09 21:22:09,70608515,492958,Personal Care,2,168.4,UPI,On Time,2023,September,9
8309485249,2023-12-02 20:34:50,87200291,903336,Grocery & Staples,2,1103.76,UPI,On Time,2023,December,2
8322543480,2024-09-27 02:18:22,34668988,661577,Pet Care,3,2162.8500000000004,Wallet,Significantly Delayed,2024,September,27
2819200158,2023-07-23 14:42:43,64497538,60619,Cold Drinks & Juices,1,726.41,Cash,On Time,2023,July,23
7087151227,2023-11-26 00:53:11,49795571,600767,Personal Care,1,722.42,UPI,On Time,2023,November,26
6704234561,2024-01-03 07:30:25,51833636,962054,Cold Drinks & Juices,1,16.86,Cash,Significantly Delayed,2024,January,3
6998410196,2023-07-25 15:33:47,78748184,365133,Household Care,2,1830.9,Wallet,Slightly Delayed,2023,July,25
707035635,2024-09-29 09:30:51,61618079,677542,Household Care,1,212.61,Wallet,On Time,2024,September,29
543400704,2023-10-27 00:41:23,60300263,767398,Household Care,3,66.42,Card,On Time,2023,October,27
3604694195,2023-09-03 16:21:20,34713143,52729,Pet Care,1,316.02,UPI,On Time,2023,September,3
3560549947,2024-07-21 02:22:15,42465414,913428,Pet Care,2,784.44,Card,Slightly Delayed,2024,July,21
9982178143,2023-12-08 14:07:42,89968482,734789,Snacks & Munchies,1,395.82,Card,Significantly Delayed,2023,December,8
1423646541,2023-12-10 10:34:10,48730063,799952,Dairy & Breakfast,1,922.64,UPI,On Time,2023,December,10
7441941402,2023-12-22 22:14:29,16785724,820973,Baby Care,1,114.52,UPI,On Time,2023,December,22
8395661807,2024-08-19 07:50:08,4386273,120532,Grocery & Staples,3,2092.59,Card,On Time,2024,August,19
5480656353,2024-03-05 19:23:07,11446157,587645,Pharmacy,2,1603.62,Card,On Time,2024,March,5
4561602092,2024-09-18 09:27:09,53624677,306177,Instant & Frozen Food,1,769.24,Cash,On Time,2024,September,18
1695982633,2024-01-13 18:46:50,81382213,481843,Snacks & Munchies,2,595.36,Wallet,On Time,2024,January,13
6309447153,2023-05-18 21:18:34,74212242,853932,Baby Care,2,1882.38,Cash,On Time,2023,May,18
4796733514,2023-04-03 18:31:05,87251489,604184,Household Care,2,795.1,Card,Significantly Delayed,2023,April,3
2858966982,2024-04-25 10:21:37,77214094,734789,Snacks & Munchies,2,791.64,Card,On Time,2024,April,25
6948607495,2024-08-28 09:38:14,18259715,891833,Dairy & Breakfast,1,493.19,UPI,On Time,2024,August,28
4959271803,2024-02-22 01:13:13,11082181,385113,Personal Care,2,1632.76,Wallet,Slightly Delayed,2024,February,22
5669689881,2023-07-11 21:20:37,7728406,448752,Household Care,1,160.07,Cash,Slightly Delayed,2023,July,11
5352265711,2024-02-29 19:33:52,75928073,440875,Baby Care,1,275.03,Wallet,Slightly Delayed,2024,February,29
5498551836,2023-11-02 13:26:20,62243869,871592,Fruits & Vegetables,1,870.29,UPI,On Time,2023,November,2
6556845822,2023-05-13 19:07:16,68692574,799688,Personal Care,1,309.62,UPI,On Time,2023,May,13
5167008199,2024-05-31 21:21:14,76359458,883013,Dairy & Breakfast,1,989.88,UPI,On Time,2024,May,31
966294309,2024-05-02 05:47:11,89619421,654297,Fruits & Vegetables,3,39.75,Card,On Time,2024,May,2
3163611427,2024-01-17 06:25:26,85074810,962591,Cold Drinks & Juices,2,260.02,Cash,On Time,2024,January,17
203136866,2024-06-11 12:26:47,91320466,6405,Baby Care,1,236.51,Wallet,On Time,2024,June,11
1815555165,2023-09-11 11:47:58,58085779,382511,Dairy & Breakfast,1,702.54,Card,On Time,2023,September,11
1874499212,2024-05-30 00:09:01,64162093,697683,Household Care,1,123.74,Cash,On Time,2024,May,30
4012779165,2024-09-16 09:26:48,84641682,462526,Dairy & Breakfast,2,899.94,Wallet,On Time,2024,September,16
3669023899,2024-05-12 09:34:26,81183415,707935,Pet Care,2,1641.8,Card,Slightly Delayed,2024,May,12
9296381620,2024-04-28 01:33:11,50630016,89084,Dairy & Breakfast,2,1197.66,Card,On Time,2024,April,28
2725513934,2023-10-07 06:21:20,54799731,604184,Household Care,3,1192.65,Wallet,On Time,2023,October,7
5564338561,2024-03-31 22:59:21,61226563,257719,Dairy & Breakfast,1,281.73,UPI,On Time,2024,March,31
4701778121,2024-06-06 21:29:44,23348269,700048,Household Care,1,141.28,Wallet,On Time,2024,June,6
9529272337,2023-12-11 00:03:58,29973346,91670,Household Care,1,439.24,UPI,On Time,2023,December,11
869910650,2024-05-27 00:42:52,34755436,451933,Grocery & Staples,1,568.94,UPI,On Time,2024,May,27
2127080399,2024-09-16 14:58:17,84468124,222892,Fruits & Vegetables,3,2607.66,Card,Slightly Delayed,2024,September,16
3547439109,2023-04-13 00:22:45,33481252,706112,Pharmacy,3,1436.3700000000001,Cash,On Time,2023,April,13
997535715,2023-03-27 11:18:08,21409946,606256,Instant & Frozen Food,1,369.28,Wallet,On Time,2023,March,27
2442453181,2023-03-26 07:24:46,16543242,146840,Dairy & Breakfast,2,1573.7,Card,On Time,2023,March,26
1182120536,2024-05-26 15:40:32,4386273,9436,Personal Care,1,88.43,Cash,On Time,2024,May,26
2819297954,2024-04-07 15:53:26,5540556,500739,Dairy & Breakfast,2,719.96,Cash,On Time,2024,April,7
9870956079,2023-10-26 07:26:28,39423691,937542,Grocery & Staples,1,97.04,Card,On Time,2023,October,26
6032675432,2024-09-29 05:08:49,63368244,60619,Cold Drinks & Juices,2,1452.82,Wallet,On Time,2024,September,29
329790912,2024-08-04 10:24:41,76925460,305754,Instant & Frozen Food,1,979.99,Cash,On Time,2024,August,4
6459815532,2023-05-16 21:39:22,43295656,951463,Pet Care,3,2362.2,Card,Slightly Delayed,2023,May,16
9214523757,2023-10-20 21:30:45,59619739,243235,Pet Care,3,327.09000000000003,Card,On Time,2023,October,20
9450279027,2023-09-30 04:35:00,38694209,367391,Baby Care,2,1879.1,Card,On Time,2023,September,30
6265551101,2023-11-13 21:52:45,38568692,890623,Fruits & Vegetables,2,709.04,Cash,On Time,2023,November,13
4138526838,2023-10-25 00:11:05,33871107,555121,Fruits & Vegetables,2,709.82,Cash,Slightly Delayed,2023,October,25
8005579633,2023-08-16 05:25:22,89617089,992178,Pharmacy,2,1264.86,UPI,Significantly Delayed,2023,August,16
3442984170,2024-09-16 23:33:42,55472026,673058,Pharmacy,2,1531.52,UPI,On Time,2024,September,16
8711550413,2023-05-30 14:19:46,68941950,914071,Snacks & Munchies,3,890.8199999999999,Card,Significantly Delayed,2023,May,30
2509593585,2023-05-05 01:42:01,58111297,186168,Pet Care,3,2636.3999999999996,Cash,On Time,2023,May,5
6126557370,2024-04-20 07:41:40,61982521,563740,Snacks & Munchies,3,288.99,Card,On Time,2024,April,20
9876119035,2023-04-15 01:07:35,29095552,689769,Instant & Frozen Food,3,139.85999999999999,Card,Slightly Delayed,2023,April,15
3739042166,2024-07-23 00:49:03,92416428,642612,Pet Care,3,1551.09,UPI,On Time,2024,July,23
7938944124,2024-03-30 01:54:28,85074810,112390,Personal Care,3,2633.94,UPI,On Time,2024,March,30
506804807,2024-07-10 04:44:45,9107360,470449,Instant & Frozen Food,3,2483.31,UPI,On Time,2024,July,10
3577900599,2024-02-02 08:12:47,28286754,140489,Personal Care,1,650.2,UPI,On Time,2024,February,2
8337599633,2023-11-21 12:48:18,41073776,707935,Pet Care,3,2462.7,Card,On Time,2023,November,21
8611745429,2024-05-12 03:21:52,88045094,146840,Dairy & Breakfast,2,1573.7,Card,On Time,2024,May,12
2990223879,2023-08-11 18:13:54,72359843,373536,Pet Care,2,988.34,Cash,Slightly Delayed,2023,August,11
52324496,2024-02-23 17:32:54,81605722,888807,Dairy & Breakfast,2,461.16,Card,On Time,2024,February,23
6594929133,2023-04-14 09:49:18,45868300,812607,Fruits & Vegetables,1,416.65,Wallet,On Time,2023,April,14
2480235830,2023-09-19 05:40:36,31324823,63769,Personal Care,3,2634.21,Cash,On Time,2023,September,19
9667072962,2023-04-11 20:58:29,50781611,945635,Grocery & Staples,1,778.9,Cash,Slightly Delayed,2023,April,11
277700053,2023-08-15 19:15:25,1174162,552496,Household Care,2,1016.0,UPI,On Time,2023,August,15
5691623788,2024-03-16 18:58:00,60757351,41853,Dairy & Breakfast,1,910.44,Cash,On Time,2024,March,16
6845696161,2023-07-14 07:37:28,37759707,194682,Cold Drinks & Juices,2,1824.58,Cash,Slightly Delayed,2023,July,14
